timestamp,PM25,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,PM25_consecutives,PM25_outliers,PM25_clean,PM10_consecutives,PM10_outliers,PM10_clean,NOx_consecutives,NOx_outliers,NOx_clean,NO2_consecutives,NO2_outliers,NO2_clean,NO_consecutives,NO_outliers,NO_clean,Ozone_consecutives,Ozone_outliers,Ozone_clean,NO_CPCB,NO2_CPCB,NOx_CPCB,Threshold,C1,C2,C4,C6,mismatch,year,site_id,site_name,AQI_before_cleaning,AQI_after_cleaning,errors,prevalent_error
17519.5,34.93950845396414,143.63586238058355,30.45572430137257,27.09196727787471,57.119222312836406,11.843534190927556,25.575036644530847,1.0927025905302112,21.79,34.11770512054194,33.861081152524456,33.861081152524456,144.05673670557715,144.36151554404145,144.36151554404145,57.1172708251602,56.638273393916,56.638273393916,27.095458092975907,26.835455865272937,26.835455865272937,30.441194388645574,30.360032704402517,30.360032704402517,21.79,21.79,21.79,35.06191130019589,49.5895953150506,54.87428664707802,57.638273393916,-17.66639339418823,0.012014773098269645,-12.335864600482074,-5.318514020607884,549,2021,site_5102,Vasai_West_Mumbai_MPCB,133.67984297908623,137.1308600237369,"C1,C2,C4,C6",C2
17519.5,37.28260409226503,160.4515943005181,23.361749731210768,17.920083241029772,39.84585351230723,14.585050322206937,18.9875953936681,1.8740196943493452,23.670777903043973,36.992844335433674,36.7057022228308,36.7057022228308,160.681690016145,157.55010354944486,157.55010354944486,39.86111430212522,36.75903621559887,36.75903621559887,17.96630709828662,17.35832547690948,17.35832547690948,23.25289288316736,20.536788872442976,20.536788872442976,23.676777255639102,23.22086215744637,23.22086215744637,22.271038715262748,32.95044100077915,35.60071768678037,37.75903621559887,-11.534848693462278,0.06677775373295823,-8.147723040513474,-3.3203478992158457,1444,2022,site_5102,Vasai_West_Mumbai_MPCB,139.44453785329284,137.40489809029043,"C1,C2,C4,C6,UNIDENTIFIABLE",C2
17519.5,35.98559401760945,114.0652348499516,49.61554271140406,18.461073672376166,67.68936110653712,21.943026519519027,10.673955845219409,1.0265444530801204,33.230159639639645,35.86947999031789,35.84525267656519,35.84525267656519,114.19708291281732,112.9047960917587,112.9047960917587,61.97311224042758,61.53463050973814,61.53463050973814,15.327522816166885,15.224950449623785,15.224950449623785,46.22238697217101,45.89930516694646,45.89930516694646,32.93156044121522,33.01433026626496,33.01433026626496,56.37660645897524,30.839329635969417,62.22910989387197,62.53463050973814,-16.22359700307762,0.0341618167294306,-7.650933494552774,-8.53850169179542,62,2023,site_5102,Vasai_West_Mumbai_MPCB,107.94413525958502,106.9954454383677,"C1,C2,C4,C6",C2
17519.5,35.90340627623846,88.16582359488035,13.414114342713145,19.50106976011758,32.895190218817234,6.7923130164180705,9.50500992968708,0.6171453786906291,15.023815853990738,35.92948841850938,35.38146201232033,35.38146201232033,88.2236437698789,87.2652040752154,87.2652040752154,32.89899496168783,32.10353249899071,32.10353249899071,19.504792859018117,19.137274889568467,19.137274889568467,13.41598792333946,12.563672540208136,12.563672540208136,15.25738683589801,15.10162039624868,15.10162039624868,15.349335127151296,34.14927421012073,30.641680580529155,33.10353249899071,-10.832785804432199,0.004012972001027471,-8.499160290428536,-2.3296125420026352,13,2019,site_5103,Nerul_Navi_Mumbai_MPCB,92.9565806299858,92.28495084094276,"C1,C2,C4,C6",C2
17567.5,59.86810901749664,151.95752767295596,23.66588657465496,22.09321206390285,45.466656060455406,14.5756800437615,8.250259976129936,1.300748121869783,27.486991408838225,59.84535984210274,59.655633025575725,59.655633025575725,152.05923745903706,149.79629640005604,149.79629640005604,45.411549751243776,44.40483389793466,44.40483389793466,22.065104592090844,21.389107683982687,21.389107683982687,23.66083977512298,23.140241435198124,23.140241435198124,28.028021098581302,27.845673902752416,27.845673902752416,27.99054789755587,38.389359354798984,43.16776703810872,45.40483389793466,-13.802399520353308,0.01246383057316997,-9.54681211284468,-4.243123576935456,206,2020,site_5103,Nerul_Navi_Mumbai_MPCB,162.56565030109374,159.1335924225757,"C1,C2,C4,C6",C2
17519.5,66.56822097378277,162.468070585734,35.861783222205,15.536833358437516,49.25266042846589,11.879135980148881,10.507793789324133,0.9115799256505576,93.20152985884909,65.74702679978981,65.0906149257156,65.0906149257156,162.4863784735186,159.14801156271898,159.14801156271898,49.22722167487685,48.47718029969387,48.47718029969387,15.516380306455664,15.162731223175966,15.162731223175966,35.84118319032358,35.34900428024329,35.34900428024329,90.86574949698189,90.74095768374167,90.74095768374167,43.06563806300607,27.469583198380565,49.5916453694332,49.47718029969387,-13.343172467967975,0.049220647773279336,-6.794802470066326,-6.49914935012837,1330,2021,site_5103,Nerul_Navi_Mumbai_MPCB,165.8296705318154,160.03368600192428,"C1,C2,C4,C6",C2
17519.5,59.771039313149565,145.10819008294396,61.70707130088009,20.354437377522604,79.5659692066093,19.445906537856658,17.17215505641238,0.9717476593847524,46.48110459433041,59.73218443152455,59.44978270239207,59.44978270239207,145.1015082704585,141.61028318727685,141.61028318727685,79.49964445059315,78.27170941799749,78.27170941799749,20.424520682504454,19.72475021533161,19.72475021533161,61.64004312129156,61.109879870629904,61.109879870629904,39.285756353861196,37.42226464732651,37.42226464732651,73.9687435057984,36.46429421944693,79.32141882247993,79.27170941799749,-19.86142371615633,0.5796761964229963,-8.580502777126686,-10.70124474260665,117,2022,site_5103,Nerul_Navi_Mumbai_MPCB,147.75586909385268,142.89643076422573,"C1,C2,C4,C6,UNIDENTIFIABLE",C2
17519.5,51.96233657285764,143.88662644917767,42.40030954564138,26.543097669712584,68.9025857653271,21.567731052581657,16.652307515211312,1.1789680483592402,31.692837209302326,51.96261438115442,51.51290854572713,51.51290854572713,143.95149313636207,140.68794910633142,140.68794910633142,77.60196733010864,77.3697138120583,77.3697138120583,33.017184965063045,32.912496497373034,32.912496497373034,45.47400965807305,45.17877437086661,45.17877437086661,42.7971275646744,42.637068388330945,42.637068388330945,52.80755329060647,62.532923627319676,76.19519992347426,78.3697138120583,-23.597690065127285,-3.634972259423847e-05,-15.569573694686751,-8.02815272016313,0,2023,site_5103,Nerul_Navi_Mumbai_MPCB,129.2422672946733,127.33309474786557,C2,C2
17519.5,39.16310271996703,113.48047792265936,53.105871243681605,33.89728780487805,85.14179245805416,14.80493873383254,14.24212728918599,0.43108051447674084,18.741920728194494,39.17257951440796,38.91973884278336,38.91973884278336,113.45385859829825,110.41930932069509,110.41930932069509,84.84543884404809,83.19680093046033,83.19680093046033,33.918951975123804,32.66671903247927,32.66671903247927,52.995474411863086,52.90346409247418,52.90346409247418,22.680682022809123,22.663799705449193,22.663799705449193,61.76542946870142,60.95783541048466,82.63227002967358,84.19680093046033,-24.539521758658395,0.03291890364509747,-15.148811450523946,-9.357791404489348,672,2019,site_5104,Kurla_Mumbai_MPCB,113.75164963341005,114.17533895248435,"C1,C2,C4,C6,UNIDENTIFIABLE",C2
17567.5,44.24305416897763,125.96924086692076,30.212227701232777,37.15163615686562,66.81078549410698,15.686185744172146,18.45900318705565,0.4602560542958507,31.16599298500241,44.15001406990522,43.76143908217982,43.76143908217982,125.9061928737413,123.16670478574201,123.16670478574201,65.5495046648432,63.463149320158415,63.463149320158415,37.11612820324547,36.4160352913123,36.4160352913123,28.06632983687334,26.541897734788357,26.541897734788357,32.043012369330725,32.23477192982456,32.23477192982456,31.862680688215,68.48748296713273,62.326455874341754,64.46314932015842,-21.88129552904738,0.018540039949155616,-17.036467416711417,-4.826288072386808,324,2020,site_5104,Kurla_Mumbai_MPCB,123.99084724640741,125.15580512630848,"C1,C2,C4,C6",C2
